avg WaitTime,TotalWaitTime,D->A,C->D,B->C,A->B,happy/total,SpaceA,SpaceB,SpaceC,SpaceD,BikeA,BikeB,BikeC,BikeD,Q_A_SpaceWait,Q_B_SpaceWait,Q_C_SpaceWait,Q_D_SpaceWait,Q_A_BikeWait,Q_B_BikeWait,Q_C_BikeWait,Q_D_BikeWait
17.35,67.482,3.1602,9.518,7.9269,6.3112,0.6878396739130435,98.066,16.256,62.934,72.12,5.9337,87.743,41.065,31.879,0.0,3.9258,0.0,0.0,133.3,0.0,0.0,0.0
11.818,47.452,3.1039,9.3616,7.7924,6.2064,0.7561139028475712,78.599,36.759,43.783,89.565,25.4,67.24,60.216,14.434,0.0,0.0,0.15953,0.0,45.341,0.0,0.0,48.666
13.321,52.303,3.1564,9.3825,7.8556,6.2669,0.7308937823834197,62.206,50.152,39.537,96.853,41.793,53.847,64.462,7.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.41
14.883,59.912,3.1555,9.4213,7.903,6.3729,0.6834697217675941,61.806,70.993,17.906,98.186,42.193,33.006,86.093,5.8132,0.0,0.0,0.51309,0.0,0.0,0.0,0.0,118.16
14.313,56.254,3.1297,9.4577,7.8499,6.3115,0.7429305912596401,63.799,29.854,61.423,93.73,40.2,74.145,42.577,10.269,0.0,0.02136,0.0,0.0,0.03539,0.0,0.0,113.67
1.7585,7.2855,3.1548,9.4501,7.827,6.3014,0.9565217391304348,71.217,38.509,59.931,79.229,32.782,65.49,44.068,24.77,0.0,1.0086,0.0,0.0,9.8431,0.0,0.0,4.2193
12.015,47.382,3.1522,9.4192,7.82,6.2399,0.7364887546156428,64.087,12.964,87.536,95.13,39.912,91.035,16.463,8.8694,0.0,59.544,0.0,0.0,0.0,0.0,3.9173,34.427
4.3563,16.828,3.1568,9.4869,7.8813,6.3793,0.87871777924653,73.909,31.905,49.493,93.347,30.09,72.094,54.506,10.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.937
0.36225,1.3408,3.1379,9.4086,7.8945,6.2998,0.9911096476786302,71.694,45.618,45.357,86.081,32.305,58.381,58.642,17.918,0.0,0.0,0.0,0.0,3.2205,0.0,0.0,0.0
0.64023,2.5,3.1361,9.353,7.8026,6.2464,0.9876663420967219,49.211,41.408,76.497,81.624,54.788,62.591,27.502,22.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9186
0.41482,1.6339,3.1587,9.4805,7.8526,6.3566,0.9974578964092787,79.406,29.567,61.832,77.98,24.593,74.432,42.167,26.019,0.0,0.0,0.0,0.0,2.3413,0.0,0.0,0.95246
9.8099,39.437,3.147,9.3937,7.8937,6.2839,0.7426326129666012,99.953,35.068,52.261,61.491,4.0461,68.931,51.738,42.508,0.0,0.0,0.0,0.0,78.512,0.0,0.0,0.0
11.262,44.047,3.1611,9.4517,7.8676,6.3051,0.8200129954515919,91.493,70.734,27.369,60.124,12.506,33.265,76.63,43.875,0.0,0.0,4.7907,0.0,84.57,8.9415,0.0,0.0
41.574,150.01,3.1505,9.5131,7.9038,6.349,0.6546863988724454,71.801,10.919,91.615,96.536,32.198,93.08,12.384,7.463,0.0,130.77,0.0,0.0,15.666,0.0,124.08,86.908
0.39908,1.5588,3.1094,9.4409,7.8324,6.2384,0.993114241001565,63.934,51.127,90.895,42.971,40.065,52.872,13.104,61.028,0.0,0.0,0.0,0.0,0.0,0.0,3.1185,0.0
3.7209,14.798,3.1396,9.4709,7.8939,6.3078,0.8961892247043364,91.102,37.679,43.755,77.623,12.897,66.32,60.244,26.376,0.0,7.9425,0.0,0.0,8.1248,0.0,0.0,14.567
10.455129,40.409579799999996,3.14953,9.442562,7.877266,6.303959999999998,0.8179329130856706,79.2761,41.256042,50.999959999999994,79.20392000000001,24.72256600000001,62.74297999999998,52.99905999999998,24.7948756,0.0,6.256883800000001,4.523219599999999,0.0001496,37.29786239999999,0.3187894,4.469352,30.3081718
7.435230456234389,28.652725341021046,,,,,0.7758747945707679,,,,,,,,,,,,,,,,
13.47502754376561,52.166434258978946,,,,,0.8599910316005733,,,,,,,,,,,,,,,,
-3.0244,-3.3486,,,,,0.8569,,,,,,,,,,,,,,,,
0.998,0.9992,,,,,0.8022,,,,,,,,,,,,,,,,
Cannot Reject H0,Cannot Reject H0,,,,,Cannot Reject H0,,,,,,,,,,,,,,,,
