avg WaitTime,TotalWaitTime,D->A,C->D,B->C,A->B,happy/total,SpaceA,SpaceB,SpaceC,SpaceD,BikeA,BikeB,BikeC,BikeD,Q_A_SpaceWait,Q_B_SpaceWait,Q_C_SpaceWait,Q_D_SpaceWait,Q_A_BikeWait,Q_B_BikeWait,Q_C_BikeWait,Q_D_BikeWait
8.0753,31.836,3.1563,9.5302,7.9135,6.3585,0.776459268762027,104.24,29.902,56.027,82.682,4.7567,79.097,52.972,26.317,0.0,0.07761,0.0,0.0,51.394,0.0,0.0,11.43
14.767,59.035,3.1612,9.456,7.9786,6.3798,0.7468193384223919,101.97,43.935,56.095,70.913,7.0217,65.064,52.904,38.086,0.0,0.0,0.0,0.0,118.67,0.0,0.0,0.0
24.579,94.208,3.1516,9.4077,7.9055,6.3226,0.5928221859706362,66.427,45.244,52.902,108.5,42.572,63.755,56.097,0.49812,0.0,1.9071,0.0,0.0,0.0,0.0,0.0,190.03
49.879,199.03,3.1288,9.4601,7.8715,6.2832,0.47344110854503463,106.89,99.77,11.321,59.109,2.1017,9.2295,97.678,49.89,0.0,0.0,23.773,0.0,251.56,131.46,0.0,0.0
12.581,48.782,3.1293,9.4355,7.9078,6.2629,0.7260362694300518,90.313,55.647,24.722,102.78,18.686,53.352,84.277,6.2101,0.0,0.0,3.039,0.0,90.491,0.0,0.0,4.7999
11.583,45.814,3.1491,9.4148,7.7715,6.3375,0.7666335650446872,80.763,17.617,72.565,101.8,28.236,91.382,36.434,7.1967,0.0,0.50651,0.0,0.0,0.0,0.0,0.0,91.476
7.5231,29.954,3.1309,9.3939,7.8697,6.2836,0.846382556987116,102.2,13.116,73.7,85.818,6.7906,95.883,35.299,23.181,0.0,11.911,0.0,0.0,40.084,0.0,0.0,11.22
7.1918,28.726,3.2188,9.5851,7.8768,6.3616,0.7973539851565021,100.74,68.007,44.093,60.014,8.2533,40.992,64.906,48.985,0.0,0.0,0.0,0.0,58.497,0.0,0.0,0.0
11.435,44.443,3.1553,9.4676,7.8508,6.3607,0.7622714148219442,71.881,88.338,29.554,91.231,37.118,20.661,79.445,17.768,0.0,0.0,41.672,0.0,12.75,0.29007,0.0,37.343
9.2787,35.904,3.1745,9.4895,7.8823,6.3367,0.7568349951752975,57.851,91.721,18.983,104.88,51.148,17.278,90.016,4.1118,0.0,0.0,3.317,0.0,0.0,3.8771,0.0,65.208
0.0,0.0,3.1634,9.4427,7.9281,6.3457,1.0,63.462,56.395,78.536,74.431,45.537,52.604,30.463,34.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7845,7.0359,3.1327,9.3455,7.7647,6.2363,0.9599369085173501,47.497,59.966,64.442,100.95,61.502,49.033,44.557,8.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.929
22.497,87.22,3.1364,9.3798,7.8102,6.2837,0.6885743174924166,82.95,27.642,57.778,106.35,26.049,81.357,51.221,2.6447,0.0,10.657,0.0,0.0,5.0129,0.0,0.0,163.69
21.397,83.437,3.1263,9.4548,7.8853,6.3244,0.5773092369477911,107.25,59.46,56.752,49.167,1.7432,49.539,52.247,59.832,0.0,0.0,0.0,0.0,168.82,0.0,0.0,0.0
1.4402,5.8836,3.1449,9.4757,7.9131,6.2876,0.9736588499839384,84.015,47.608,56.049,85.235,24.984,61.391,52.95,23.764,0.0,0.0,0.0,0.0,0.00788,0.0,0.0,11.592
48.675,189.96,3.1434,9.4575,7.8428,6.3005,0.5687913618948102,91.524,20.582,56.767,106.78,17.475,88.417,52.232,2.2103,0.0,18.647,0.0,0.0,75.591,0.0,0.0,314.78
1.7189,6.8119,3.1556,9.5061,7.8174,6.2657,0.9626198083067092,67.389,53.768,50.676,101.03,41.61,55.231,58.323,7.9636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.373
0.879,3.3365,3.1155,9.4025,7.8137,6.244,0.9830795262267343,63.923,35.984,71.971,100.66,45.076,73.015,37.028,8.3337,0.0,0.17731,0.0,0.0,0.0,0.0,0.08349,6.8573
8.1228,32.177,3.1761,9.4946,7.9232,6.2974,0.782844387755102,102.04,57.238,20.412,97.438,6.9563,51.761,88.587,11.562,0.0,0.0,23.218,0.0,27.183,0.0,0.0,14.297
16.186,63.108,3.1444,9.4298,7.8692,6.3053,0.7220934084133819,95.975,32.018,37.925,106.8,13.024,76.981,71.074,2.1972,0.0,0.0,0.00175,0.0,96.565,0.0,0.0,34.772
0.15688,0.592,3.1197,9.3736,7.8026,6.2546,0.9990521327014218,83.83,58.951,60.98,69.076,25.169,50.048,48.019,39.923,0.0,0.0,0.0,0.0,0.87392,0.0,0.30769,0.0
0.18269,0.70967,3.1536,9.493,7.9487,6.3073,0.9977714103788602,89.515,58.625,59.213,65.551,19.484,50.374,49.786,43.448,0.0,0.0,0.0,0.0,1.4216,0.0,0.0,0.0
20.446,80.558,3.1597,9.4725,7.9442,6.3389,0.7137919115105427,92.096,26.184,92.158,72.667,16.903,82.815,16.841,36.332,0.0,57.791,0.0,0.0,34.919,0.0,85.185,0.85548
17.706,72.166,3.1419,9.5078,7.9192,6.277,0.6623719854641559,103.37,38.884,64.863,65.557,5.6219,70.115,44.136,43.442,0.0,0.0,0.0,0.0,145.86,0.0,0.0,0.0
12.784107714285716,50.370261142857125,3.1458828571428574,9.444157142857142,7.873937142857144,6.296648571428571,0.8016733899797378,86.79568571428571,49.74257142857144,56.17394285714286,81.85985714285714,22.20160828571429,59.25644285714286,52.82505714285715,27.137883428571428,0.0,6.871678,3.060352857142857,0.003515714285714286,51.364359428571426,3.8848548571428574,2.808179142857143,35.98531799999999
