avg WaitTime,TotalWaitTime,D->A,C->D,B->C,A->B,happy/total,SpaceA,SpaceB,SpaceC,SpaceD,BikeA,BikeB,BikeC,BikeD,Q_A_SpaceWait,Q_B_SpaceWait,Q_C_SpaceWait,Q_D_SpaceWait,Q_A_BikeWait,Q_B_BikeWait,Q_C_BikeWait,Q_D_BikeWait
39.157,152.71,3.1508,9.459,7.8517,6.3057,0.6473560121252947,66.173,8.4081,24.215,117.42,60.827,118.59,102.78,9.5706,0.0,133.2,0.04527,0.0,0.0,0.0,0.0,178.34
1.2146,4.7693,3.1176,9.4749,7.8061,6.2637,0.9720915647538413,54.834,29.433,17.28,93.4,72.165,97.566,109.71,33.599,0.0,0.0,9.7195,0.0,0.0,0.0,0.0,0.0
20.096,79.596,3.1439,9.3624,7.7718,6.2482,0.6458941901979877,10.17,7.7676,103.72,99.934,116.83,119.23,23.275,27.065,50.283,99.589,0.0,0.0,0.0,0.0,11.794,0.71717
13.328,52.427,3.1314,9.3629,7.8494,6.2796,0.8103112840466926,101.23,10.458,24.603,75.298,25.765,116.54,102.39,51.701,0.0,98.913,3.4173,0.0,0.20937,0.0,0.0,0.0
11.51,45.223,3.1711,9.4693,7.9001,6.3523,0.7422024188415022,57.521,14.139,22.088,107.48,69.478,112.86,104.91,19.514,0.0,23.065,22.887,0.0,0.0,0.0,0.0,46.904
5.164,20.806,3.1433,9.2973,7.7939,6.2544,0.8819223424570337,80.249,6.3614,48.222,65.539,46.75,120.63,78.777,61.46,0.0,40.454,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1599,9.4788,7.9116,6.302,1.0,68.716,32.869,39.417,51.921,58.283,94.13,87.582,75.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.55,116.76,3.1267,9.3488,7.9157,6.3287,0.7201479986545577,84.122,15.922,84.0,53.203,42.877,111.07,42.999,73.796,0.0,236.85,0.0,0.0,0.0,0.0,1.0044,0.0
5.9272,22.832,3.1653,9.452,7.9023,6.2677,0.8559602649006622,74.299,6.3711,55.321,65.809,52.7,120.62,71.678,61.19,0.0,47.68,0.0,0.0,0.0,0.0,0.0,0.0
15.421330285714284,61.133393142857145,3.151762857142857,9.439022857142854,7.87320285714286,6.301042857142858,0.8262690848076869,73.01082857142856,27.223612000000003,41.41897714285714,69.83654285714287,53.98734857142858,99.77288571428572,85.57768571428569,57.161588571428574,1.4366571428571429,75.167314,23.742139428571427,0.8370862857142858,11.403553142857145,0.0,0.6210857142857144,12.350768
