avg WaitTime,TotalWaitTime,D->A,C->D,B->C,A->B,happy/total,SpaceA,SpaceB,SpaceC,SpaceD,BikeA,BikeB,BikeC,BikeD,Q_A_SpaceWait,Q_B_SpaceWait,Q_C_SpaceWait,Q_D_SpaceWait,Q_A_BikeWait,Q_B_BikeWait,Q_C_BikeWait,Q_D_BikeWait
15.757,63.12,3.1434,9.4102,7.8082,6.2981,0.6950444726810674,61.769,34.426,6.1554,108.61,64.23,91.573,119.84,17.388,0.0,0.0,121.69,0.0,0.0,0.0,0.0,6.1304
18.209,72.746,3.126,9.3979,7.8134,6.2539,0.6585826771653543,93.656,52.397,1.4665,68.931,32.343,73.602,124.53,57.068,0.0,0.0,148.09,0.0,0.0,0.0,0.0,0.0
4.003,14.814,3.1592,9.4831,7.9161,6.3128,0.909742587161942,48.497,24.128,54.164,67.984,77.502,101.87,71.835,58.015,0.0,31.249,0.0,0.0,0.0,0.0,0.0,0.0
18.697,72.718,3.1519,9.3484,7.8713,6.3429,0.8275301008786202,99.816,5.9616,28.996,73.903,26.183,120.03,97.003,52.096,0.0,109.51,0.0,0.0,44.123,0.0,0.0,0.0
31.679,124.23,3.1317,9.4998,7.9097,6.2596,0.6662238458983726,87.883,0.80449,51.539,95.969,38.116,125.19,74.46,30.03,0.0,248.39,0.0,0.0,1.3808,0.0,0.0,2.7426
0.0,0.0,3.1879,9.488,7.8299,6.3444,1.0,85.287,30.429,36.575,36.465,40.712,95.57,89.424,89.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.126,41.343,3.1599,9.5039,7.8498,6.3366,0.805448717948718,44.371,62.396,14.148,82.472,81.628,63.603,111.85,43.527,0.0,0.0,77.025,0.0,0.0,0.0,0.0,6.9827
31.554,126.62,3.1601,9.4793,7.8681,6.3004,0.5454545454545454,27.535,78.756,10.224,109.3,98.464,47.243,115.77,16.695,66.798,0.0,121.49,0.0,0.0,11.298,0.0,49.43
0.0,0.0,3.1634,9.4427,7.9281,6.3457,1.0,42.462,35.395,57.536,53.431,83.537,90.604,68.463,72.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5481,34.708,3.1314,9.3891,7.7653,6.3123,0.8341968911917098,46.989,37.163,14.616,101.45,79.01,88.836,111.38,24.544,0.0,0.0,63.665,0.0,0.0,0.0,0.0,5.4722
15.289,60.872,3.127,9.4327,7.8689,6.2979,0.7882839859917223,32.436,9.9965,87.051,81.403,93.563,116.0,38.948,44.596,0.0,118.75,0.0,0.0,0.0,0.0,6.3091,0.0
1.2684,4.9415,3.1892,9.4641,7.9583,6.3665,0.969429561928774,84.139,40.048,26.769,39.808,41.86,85.951,99.23,86.191,0.0,0.0,9.8945,0.0,0.0,0.0,0.0,0.0
4.7116,18.676,3.1354,9.5254,7.9041,6.2722,0.8867556134070941,65.862,16.269,61.335,52.396,60.137,109.73,64.664,73.603,0.0,37.719,0.0,0.0,0.0,0.0,0.0,0.0
12.517,49.722,3.1421,9.4676,7.8842,6.3049,0.7370952228278295,70.363,7.519,21.217,108.11,55.636,118.48,104.78,17.888,0.0,97.894,0.29988,0.0,0.0,0.0,0.0,0.99202
6.9224,28.373,3.1477,9.4648,7.842,6.2692,0.8784126984126984,59.079,28.131,15.063,96.777,66.92,97.868,110.93,29.222,0.0,0.99022,53.915,0.0,0.0,0.0,0.0,1.8903
38.763,151.44,3.1431,9.455,7.9419,6.3496,0.548953409858204,61.467,3.5764,64.776,113.38,64.532,122.42,61.223,12.618,0.0,279.05,0.0,0.0,2.3988,0.0,0.0,27.36
13.003,51.669,3.1573,9.5117,7.8357,6.2985,0.7810268616116967,86.434,7.8289,29.137,86.308,39.565,118.17,96.862,39.691,0.0,105.95,0.0,0.0,0.0,0.0,0.0,0.0
19.736,80.01,3.1578,9.4884,7.8657,6.27,0.7390029325513197,57.841,5.7184,40.285,110.78,68.158,120.28,85.714,15.212,0.0,134.59,0.0,0.0,0.0,0.0,0.0,29.813
37.015,143.0,3.1384,9.4126,7.8138,6.231,0.585810162991371,73.189,2.1835,70.582,95.189,52.81,123.81,55.417,30.81,0.0,280.34,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1599,9.4788,7.9116,6.302,1.0,67.716,31.869,38.417,50.921,58.283,94.13,87.582,75.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.112,79.9,3.1519,9.5041,7.9338,6.2777,0.7036549226210076,67.73,15.524,85.166,49.054,58.269,110.47,40.833,76.945,0.0,157.07,0.0,0.0,0.0,0.0,6.5061,0.0
23.856,94.955,3.1278,9.3927,7.8651,6.2867,0.6830020562028787,104.15,3.8357,77.715,28.055,21.843,122.16,48.284,97.944,0.0,129.38,0.0,5.4064,65.049,0.0,6.1456,0.0
11.723834857142856,46.540453142857146,3.147785714285714,9.456345714285712,7.875897142857141,6.295845714285714,0.8229049220180551,68.71642857142858,28.77333685714285,37.22082857142857,70.1220857142857,57.282342857142844,97.2238,88.77688571428573,55.87605714285714,1.9315794285714287,54.87994342857142,27.611432857142855,0.30397828571428576,3.6576977142857143,0.4806571428571429,0.5417371428571428,5.176981428571428
